name,split,det count,gt count,ref count,type
258488,test,2,1,2,interactive
258520,test,8,2,2,interactive
258550,test,4,1,1,other
258570,test,3,2,3,interactive
258638,test,3,1,1,other
258768,test,1,1,2,other
258770,test,6,2,2,interactive
258860,test,2,1,2,interactive
259045,test,1,1,2,other
259064,test,8,2,4,interactive
259110,test,2,2,2,interactive
259153,test,2,2,2,interactive
259206,test,2,1,3,interactive
259217,test,2,2,3,interactive
259249,test,8,2,2,interactive
259550,test,9,2,2,interactive
259551,test,2,2,2,interactive
259555,test,6,2,5,interactive
259604,test,2,1,1,other
259659,test,2,2,2,interactive
259877,test,2,2,2,interactive
259909,test,2,1,2,interactive
259926,test,3,2,3,interactive
259943,test,2,2,2,interactive
259954,test,3,1,2,interactive
259968,test,4,2,2,interactive
260165,test,3,1,3,interactive
260189,test,9,2,2,interactive
260198,test,1,1,18,other
260315,test,3,3,3,interactive
260318,test,4,1,2,interactive
260332,test,2,2,4,interactive
260335,test,2,2,2,interactive
260366,test,2,1,3,interactive
260373,test,2,1,2,interactive
260458,test,3,1,1,other
260463,test,3,2,2,interactive
260478,test,3,1,1,other
260653,test,3,1,1,other
260703,test,4,2,2,interactive
260711,test,2,1,2,interactive
260835,test,9,5,8,interactive
260922,test,2,2,2,interactive
260968,test,5,1,3,interactive
261142,test,8,2,3,interactive
261187,test,2,2,2,interactive
261207,test,6,1,2,interactive
261258,test,3,2,2,interactive
261323,test,2,1,2,interactive
261365,test,3,2,2,interactive
261371,test,7,2,2,interactive
261457,test,3,2,3,interactive
261490,test,2,2,2,interactive
261493,test,5,2,3,interactive
261505,test,3,1,2,interactive
261599,test,4,2,2,interactive
261636,test,5,1,1,other
261949,test,2,2,2,interactive
261976,test,9,2,6,interactive
262032,test,4,1,1,other
262042,test,2,2,3,interactive
262078,test,3,2,2,interactive
262090,test,2,1,1,other
262167,test,3,2,2,interactive
262195,test,2,2,2,interactive
262334,test,3,1,3,interactive
262392,test,6,2,2,interactive
262394,test,4,1,2,interactive
262397,test,3,2,2,interactive
262401,test,2,2,2,interactive
262405,test,3,2,2,other
262419,test,2,2,2,interactive
262420,test,5,2,4,interactive
262473,test,5,2,2,interactive
262518,test,8,2,2,interactive
262523,test,1,1,4,other
262531,test,10,1,1,other
262541,test,1,1,2,other
262636,test,9,1,1,other
262721,test,8,2,2,interactive
262737,test,2,1,3,interactive
262849,test,6,2,3,interactive
262898,test,5,2,4,interactive
262975,test,7,6,8,interactive
262993,test,5,2,2,interactive
263121,test,4,2,4,interactive
263153,test,2,2,2,interactive
263173,test,4,1,5,interactive
263212,test,4,1,2,interactive
263307,test,2,2,2,interactive
263320,test,2,2,2,interactive
263408,test,4,2,2,interactive
263423,test,6,2,2,interactive
263452,test,6,1,3,interactive
263505,test,2,2,2,interactive
263530,test,1,1,2,other
263579,test,2,2,4,interactive
263654,test,3,2,5,interactive
263694,test,8,2,2,interactive
263759,test,2,2,2,interactive
263774,test,8,3,6,interactive
263786,test,4,2,2,interactive
263916,test,2,2,2,interactive
264000,test,6,2,4,interactive
264036,test,2,2,2,interactive
264155,test,5,2,2,interactive
264329,test,5,1,1,other
264336,test,2,2,3,interactive
264379,test,2,2,2,interactive
264397,test,7,2,2,interactive
264479,test,3,2,4,interactive
264482,test,4,2,4,interactive
264619,test,2,2,2,interactive
264839,test,7,2,2,interactive
264866,test,5,2,2,interactive
264894,test,1,1,2,other
264895,test,5,1,3,interactive
264902,test,2,2,3,interactive
264926,test,6,3,7,interactive
264980,test,6,1,4,interactive
265077,test,6,1,3,interactive
265141,test,2,1,2,interactive
265190,test,9,2,5,interactive
265222,test,11,2,2,interactive
265242,test,3,2,3,interactive
265450,test,8,1,2,interactive
265475,test,5,2,2,interactive
265491,test,9,1,2,interactive
265534,test,1,1,2,other
265541,test,10,2,2,interactive
265574,test,3,2,3,interactive
265695,test,4,2,3,interactive
265738,test,2,2,2,interactive
265754,test,2,1,4,interactive
265758,test,2,2,2,interactive
265813,test,5,2,2,interactive
265979,test,4,1,2,interactive
265982,test,2,2,2,interactive
266047,test,3,2,2,interactive
266129,test,4,2,2,interactive
266158,test,8,1,1,other
266199,test,8,2,2,interactive
266204,test,9,2,2,interactive
266251,test,2,2,2,interactive
266320,test,3,1,2,interactive
266373,test,8,1,1,other
266447,test,5,3,5,interactive
266693,test,2,2,3,interactive
266709,test,6,1,3,interactive
266712,test,14,1,2,interactive
266731,test,4,2,4,interactive
266758,test,4,2,2,interactive
266766,test,2,1,1,other
266787,test,3,1,1,other
266823,test,4,1,2,interactive
267005,test,2,2,2,interactive
267013,test,7,1,1,other
267023,test,4,3,4,interactive
267101,test,2,2,2,interactive
267151,test,5,1,2,interactive
267242,test,2,2,2,interactive
267257,test,2,2,2,other
267261,test,9,2,2,interactive
267347,test,8,1,2,interactive
267395,test,7,1,2,interactive
267414,test,3,2,2,interactive
267429,test,8,2,2,interactive
267447,test,1,1,2,other
267560,test,2,2,2,interactive
267598,test,2,2,2,interactive
267672,test,10,2,3,interactive
267697,test,3,2,2,interactive
267750,test,3,1,3,interactive
267757,test,4,2,4,interactive
267759,test,9,2,3,interactive
267788,test,7,1,2,interactive
267807,test,6,1,1,other
267889,test,2,2,2,interactive
267955,test,9,1,2,interactive
268012,test,12,1,4,interactive
268039,test,2,2,2,interactive
268058,test,3,2,4,interactive
268158,test,3,1,1,other
268245,test,7,2,3,interactive
268273,test,2,2,2,interactive
268302,test,4,1,2,interactive
268347,test,4,1,2,interactive
268351,test,2,1,2,interactive
268509,test,10,1,1,other
268630,test,6,2,4,interactive
268640,test,3,2,6,interactive
268732,test,4,2,4,interactive
268877,test,2,2,2,interactive
269122,test,3,1,1,other
269432,test,5,2,2,interactive
269484,test,2,2,2,interactive
269659,test,3,1,3,interactive
269691,test,6,2,4,interactive
269697,test,2,2,2,interactive
269726,test,2,2,3,interactive
269747,test,2,2,2,interactive
269820,test,2,2,2,interactive
269840,test,4,2,2,interactive
269876,test,3,2,3,interactive
269879,test,2,2,4,interactive
269990,test,7,1,2,interactive
269995,test,2,2,2,interactive
270095,test,4,1,1,other
270135,test,2,2,2,interactive
270180,test,2,2,2,interactive
270252,test,4,2,2,interactive
270325,test,2,1,1,other
270366,test,2,2,2,interactive
270447,test,2,2,2,interactive
270504,test,2,2,4,interactive
270576,test,2,2,2,interactive
270628,test,7,1,3,interactive
270650,test,8,2,2,interactive
270674,test,1,1,2,other
270766,test,2,1,1,other
270771,test,2,1,2,interactive
270798,test,5,2,2,interactive
270823,test,4,2,2,interactive
270869,test,2,1,2,interactive
270897,test,2,1,3,interactive
270916,test,2,1,1,other
270961,test,6,1,2,interactive
270980,test,2,1,2,interactive
271054,test,4,2,2,interactive
271059,test,6,1,2,interactive
271079,test,4,3,3,interactive
271088,test,2,1,1,other
271157,test,2,2,2,interactive
271201,test,8,1,1,other
271256,test,3,2,2,interactive
271271,test,10,1,2,interactive
271275,test,3,2,2,interactive
271308,test,2,2,2,interactive
271313,test,4,3,4,interactive
271442,test,8,2,2,interactive
271476,test,5,2,2,interactive
271505,test,2,2,2,interactive
271552,test,9,2,2,interactive
271706,test,5,2,2,interactive
271709,test,6,2,2,interactive
271719,test,2,1,5,interactive
